Transaction_ID,Date,Season,Region,Hospital_Network,Sales_Rep,Manufacturer,Drug_Category,Drug_Name,Units_Sold,Unit_Price_USD,Discount_Applied_Perc,Gross_Revenue_USD,Net_Revenue_USD,Net_Profit_USD,Profit_Margin_Perc,Order_Priority,Insurance_Coverage_Perc,Approval_Status,Patient_Feedback_Score
TXN_470192,2022-03-17,Spring,North,Mayo Clinic,James T.,Novartis,Neurology,Ocrevus,104,4242.92,5.0,441263.87,419072.42,223283.4,53.3,Medium,100,Internal Audit,4.0
TXN_269307,2024-10-11,Autumn,Midwest,Stanford Health Care,Sarah M.,Roche,Neurology,Biktarvy,224,826.28,14.1,185086.48,158978.64,81679.8,51.4,Medium,100,Pending Review,4.2
TXN_246973,2022-06-30,Summer,Midwest,Stanford Health Care,Sarah M.,AbbVie,Respiratory,Symbicort,79,3295.83,12.4,260370.63,228005.45,82634.06,36.2,High,80,Approved,4.6
TXN_669538,2023-05-13,Spring,Midwest,Mass General Brigham,David L.,AstraZeneca,Respiratory,Advair,296,2679.13,17.2,793022.63,656662.92,309376.66,47.1,Critical,80,Approved,4.8
TXN_829977,2022-08-29,Summer,South,Stanford Health Care,William R.,Novartis,Immunology,Stelara,237,4772.73,7.7,1131136.9,1043639.72,408684.61,39.2,Critical,80,Pending Review,4.2
TXN_243538,2023-12-06,Winter,East,Mass General Brigham,James T.,Merck,Immunology,Humira,468,2018.4,20.0,944612.05,755902.88,431365.34,57.1,Low,50,Approved,4.4
TXN_585205,2023-08-01,Summer,West,Johns Hopkins Hospital,Michael S.,AstraZeneca,Oncology,Imbruvica,43,1670.73,14.7,71841.34,61270.21,36135.72,59.0,Critical,80,Pending Review,4.1
TXN_333143,2022-04-02,Spring,East,HCA Healthcare,William R.,Roche,Immunology,Stelara,424,3537.54,6.3,1499916.92,1405638.64,564077.88,40.1,Medium,100,Pending Review,4.0
TXN_364402,2022-08-17,Summer,North,Kaiser Permanente,William R.,Roche,Immunology,Enbrel,393,4360.56,19.6,1713701.05,1377277.08,526046.1,38.2,Critical,100,Pending Review,4.6
TXN_280878,2022-02-16,Winter,West,Cleveland Clinic,Emma B.,Johnson & Johnson,Respiratory,Spiriva,223,528.97,5.2,117959.55,111867.25,45257.89,40.5,Critical,50,Approved,4.3
TXN_221203,2024-04-17,Spring,East,Stanford Health Care,Emma B.,Roche,Neurology,Spinraza,416,2953.8,19.8,1228781.32,985630.32,467824.11,47.5,Medium,50,Approved,4.6
TXN_557733,2024-11-16,Autumn,West,Tenet Healthcare,David L.,AstraZeneca,Immunology,Stelara,112,4346.98,11.8,486861.44,429584.9,219576.11,51.1,Low,50,Internal Audit,4.6
TXN_845791,2022-08-08,Summer,Midwest,HCA Healthcare,Sarah M.,Novartis,Respiratory,Advair,432,4238.22,5.2,1830908.88,1735810.49,877471.2,50.6,Medium,50,Approved,4.6
TXN_375575,2022-08-27,Summer,West,Johns Hopkins Hospital,David L.,Roche,Oncology,Revlimid,20,2961.49,17.1,59229.77,49119.52,17067.14,34.7,Critical,100,Approved,4.0
TXN_786592,2023-03-23,Spring,South,Cleveland Clinic,William R.,Pfizer,Respiratory,Spiriva,106,3965.36,20.3,420328.67,334931.55,132780.61,39.6,High,100,Internal Audit,4.6
TXN_415796,2024-12-03,Winter,Midwest,Tenet Healthcare,Sarah M.,Johnson & Johnson,Respiratory,Fasenra,46,2315.7,12.0,106522.04,93735.79,33754.3,36.0,Medium,100,Approved,4.0
TXN_463267,2024-10-19,Autumn,South,Tenet Healthcare,David L.,Novartis,Oncology,Keytruda,425,2265.13,15.8,962678.69,810792.42,273213.54,33.7,Low,80,Internal Audit,4.6
TXN_461596,2024-05-30,Spring,South,HCA Healthcare,James T.,AstraZeneca,Cardiovascular,Entresto,312,904.37,19.8,282164.45,226181.44,103077.34,45.6,Low,80,Internal Audit,3.7
TXN_995116,2022-04-11,Spring,West,Kaiser Permanente,Sarah M.,Roche,Cardiovascular,Entresto,120,1279.25,15.7,153510.16,129442.17,39886.95,30.8,Low,100,Internal Audit,3.7
TXN_915972,2023-03-06,Spring,Midwest,UCLA Medical Center,Olivia K.,Merck,Neurology,Biktarvy,179,4036.12,6.7,722464.95,673997.09,266441.26,39.5,High,50,Approved,4.7
TXN_203191,2023-03-16,Spring,South,UCLA Medical Center,Sarah M.,Pfizer,Cardiovascular,Xarelto,38,1619.24,19.3,61531.28,49650.3,25050.93,50.5,Medium,50,Pending Review,4.6
TXN_532306,2022-02-02,Winter,East,Mass General Brigham,Sarah M.,Merck,Immunology,Stelara,169,890.49,10.6,150492.67,134592.74,69865.98,51.9,Critical,50,Approved,4.6
TXN_621070,2022-04-12,Spring,East,Mount Sinai,James T.,Merck,Oncology,Revlimid,194,2683.56,21.1,520610.37,410708.82,246365.55,60.0,Low,50,Approved,4.7
TXN_278277,2022-12-16,Winter,South,Johns Hopkins Hospital,Emma B.,Johnson & Johnson,Immunology,Stelara,177,1258.37,19.8,222731.9,178719.12,80006.89,44.8,Medium,80,Internal Audit,4.6
TXN_210256,2024-08-18,Summer,West,Tenet Healthcare,Michael S.,AstraZeneca,Immunology,Humira,406,4833.72,21.3,1962489.96,1543764.04,713023.64,46.2,Low,80,Internal Audit,5.0
TXN_746051,2024-03-08,Spring,North,Tenet Healthcare,William R.,Novartis,Neurology,Spinraza,196,4401.26,18.9,862646.02,699494.43,276646.5,39.5,Low,80,Approved,4.8
TXN_265249,2024-01-01,Winter,North,UCLA Medical Center,Sarah M.,AstraZeneca,Cardiovascular,Xarelto,164,1606.14,8.6,263406.53,240859.2,123220.12,51.2,High,80,Internal Audit,3.7
TXN_428954,2023-06-08,Summer,Midwest,Mount Sinai,James T.,Merck,Oncology,Revlimid,66,1429.25,24.6,94330.79,71090.81,37010.12,52.1,Low,50,Internal Audit,4.5
TXN_559049,2023-08-15,Summer,East,HCA Healthcare,Emma B.,AstraZeneca,Cardiovascular,Eliquis,308,4733.03,22.2,1457772.43,1134149.72,498603.59,44.0,Low,50,Internal Audit,3.6
TXN_322204,2024-11-26,Autumn,East,Tenet Healthcare,David L.,Pfizer,Oncology,Keytruda,183,4870.47,22.7,891296.6,689085.61,375607.12,54.5,Critical,80,Internal Audit,3.8
TXN_682207,2022-04-08,Spring,South,HCA Healthcare,William R.,Johnson & Johnson,Immunology,Enbrel,284,4676.48,24.8,1328120.42,998084.26,487798.38,48.9,Low,50,Approved,4.2
TXN_477780,2022-01-16,Winter,North,Tenet Healthcare,Michael S.,AstraZeneca,Neurology,Biktarvy,273,3802.2,24.8,1037999.44,780140.63,465629.56,59.7,Critical,50,Pending Review,4.8
TXN_904919,2022-05-15,Spring,East,Mount Sinai,William R.,Roche,Neurology,Ocrevus,440,3654.72,23.4,1608075.05,1232434.63,662287.65,53.7,Critical,100,Approved,3.8
TXN_380439,2023-04-05,Spring,North,Stanford Health Care,Sarah M.,AstraZeneca,Immunology,Stelara,465,1958.41,25.0,910660.3,683139.27,374375.31,54.8,Medium,100,Approved,4.5
TXN_277693,2024-06-30,Summer,East,Cleveland Clinic,David L.,Johnson & Johnson,Oncology,Keytruda,391,1832.64,23.9,716560.66,545325.49,227255.78,41.7,Medium,100,Internal Audit,4.0
TXN_290417,2024-01-30,Winter,Midwest,UCLA Medical Center,William R.,Roche,Oncology,Keytruda,243,2316.95,13.1,563017.81,489520.73,223181.0,45.6,Critical,80,Approved,4.8
TXN_938125,2024-12-21,Winter,Midwest,Mount Sinai,David L.,Pfizer,Cardiovascular,Eliquis,137,3458.05,10.7,473753.04,423026.4,246177.99,58.2,Critical,80,Approved,4.8
TXN_386001,2023-05-01,Spring,North,Kaiser Permanente,Emma B.,Johnson & Johnson,Cardiovascular,Entresto,175,3151.53,16.1,551518.41,462643.27,156208.05,33.8,Low,80,Pending Review,4.9
TXN_758676,2022-07-01,Summer,Midwest,Kaiser Permanente,Emma B.,AstraZeneca,Respiratory,Symbicort,429,828.42,6.5,355391.58,332405.55,167941.77,50.5,Medium,50,Approved,3.9
TXN_545839,2022-08-29,Summer,Midwest,Johns Hopkins Hospital,Michael S.,Merck,Oncology,Imbruvica,181,1859.88,6.3,336637.96,315514.42,138487.7,43.9,Critical,80,Internal Audit,4.6
TXN_918016,2024-07-06,Summer,East,Mount Sinai,Olivia K.,Merck,Neurology,Tysabri,359,2792.69,6.6,1002575.38,936363.93,289029.34,30.9,Critical,100,Pending Review,4.2
TXN_808355,2024-08-06,Summer,Midwest,Mount Sinai,Emma B.,AstraZeneca,Immunology,Enbrel,490,2030.53,24.5,994957.91,750781.27,373239.26,49.7,High,100,Pending Review,4.8
TXN_544784,2023-08-07,Summer,East,Mass General Brigham,Michael S.,Pfizer,Immunology,Cosenyx,347,4674.52,8.0,1622059.1,1492513.89,712027.09,47.7,Low,50,Pending Review,4.0
TXN_582767,2023-09-08,Autumn,South,Tenet Healthcare,Sarah M.,Novartis,Immunology,Enbrel,178,838.35,7.5,149226.27,138078.73,74486.26,53.9,Low,80,Pending Review,3.7
TXN_401518,2023-10-09,Autumn,North,HCA Healthcare,William R.,Roche,Immunology,Enbrel,233,2377.24,18.3,553897.72,452396.08,261400.08,57.8,Low,50,Internal Audit,3.9
TXN_931145,2023-02-04,Winter,East,Cleveland Clinic,Emma B.,Roche,Neurology,Tysabri,177,4075.5,6.6,721363.32,673556.48,285784.55,42.4,Medium,50,Approved,4.5
TXN_966916,2022-07-02,Summer,Midwest,UCLA Medical Center,Sarah M.,AstraZeneca,Neurology,Spinraza,378,989.68,18.2,374100.3,305975.13,130580.06,42.7,Low,80,Pending Review,3.7
TXN_398707,2023-12-14,Winter,North,Kaiser Permanente,James T.,Merck,Neurology,Tysabri,70,1744.62,9.3,122123.09,110716.66,35927.59,32.5,Low,50,Pending Review,3.6
TXN_327079,2023-03-09,Spring,West,Kaiser Permanente,Michael S.,Roche,Oncology,Keytruda,291,3896.88,21.7,1133991.68,887439.15,511355.33,57.6,Low,80,Pending Review,4.8
TXN_767508,2023-10-03,Autumn,East,Johns Hopkins Hospital,Emma B.,Roche,Cardiovascular,Lipitor,161,897.84,21.6,144551.72,113278.67,51314.87,45.3,Low,80,Approved,4.2
TXN_987403,2022-06-16,Summer,West,Tenet Healthcare,Emma B.,Pfizer,Cardiovascular,Xarelto,139,1929.24,22.7,268164.04,207346.99,75712.94,36.5,Medium,50,Approved,4.3
TXN_822132,2022-12-22,Winter,East,Tenet Healthcare,Sarah M.,Merck,Neurology,Ocrevus,475,1666.53,24.6,791600.65,597260.49,223701.44,37.5,High,50,Internal Audit,5.0
TXN_674815,2023-07-17,Summer,South,Johns Hopkins Hospital,Emma B.,Novartis,Neurology,Tysabri,284,2006.95,23.3,569972.69,436928.05,220818.88,50.5,Critical,100,Pending Review,4.8
TXN_234261,2024-10-03,Autumn,West,Tenet Healthcare,Sarah M.,Johnson & Johnson,Oncology,Keytruda,349,4724.39,6.0,1648813.3,1549947.46,573443.13,37.0,Low,50,Approved,3.7
TXN_182629,2023-10-12,Autumn,South,Cleveland Clinic,Olivia K.,Johnson & Johnson,Immunology,Humira,232,2462.21,20.7,571233.57,453171.97,251570.56,55.5,Critical,100,Internal Audit,3.9
TXN_111728,2023-07-22,Summer,South,Johns Hopkins Hospital,Michael S.,Johnson & Johnson,Cardiovascular,Entresto,134,3488.97,13.7,467522.49,403688.84,218641.17,54.2,Low,100,Approved,4.5
TXN_428644,2022-02-20,Winter,South,Tenet Healthcare,James T.,Merck,Neurology,Biktarvy,328,3506.64,10.9,1150176.61,1024962.53,325154.28,31.7,Critical,80,Approved,4.1
TXN_759124,2024-01-15,Winter,South,UCLA Medical Center,Michael S.,Merck,Oncology,Opdivo,158,1886.27,23.2,298030.3,228975.82,74092.7,32.4,High,50,Pending Review,3.6
TXN_728479,2023-10-14,Autumn,North,Stanford Health Care,James T.,Roche,Neurology,Ocrevus,13,2718.67,22.8,35342.77,27274.01,13540.4,49.6,High,50,Internal Audit,3.7
TXN_791805,2024-03-04,Spring,North,Johns Hopkins Hospital,Emma B.,Roche,Immunology,Cosenyx,190,1134.53,12.0,215560.92,189703.89,70472.49,37.1,Medium,100,Approved,4.5
TXN_370010,2022-02-03,Winter,East,Mount Sinai,William R.,AstraZeneca,Cardiovascular,Entresto,164,3213.4,9.3,526998.35,477853.46,177738.49,37.2,High,50,Approved,4.3
TXN_269499,2022-11-26,Autumn,Midwest,Mass General Brigham,Emma B.,Pfizer,Oncology,Opdivo,291,2872.45,21.4,835883.2,656847.23,235982.1,35.9,Low,50,Approved,3.6
TXN_645801,2022-12-20,Winter,Midwest,Cleveland Clinic,Sarah M.,Merck,Immunology,Cosenyx,436,1142.18,18.9,497990.37,403690.79,207757.06,51.5,High,100,Pending Review,4.4
TXN_881592,2022-09-25,Autumn,North,Stanford Health Care,Emma B.,Novartis,Oncology,Keytruda,249,4548.12,19.0,1132482.82,917092.21,489019.8,53.3,Low,100,Approved,3.9
TXN_791926,2024-01-12,Winter,Midwest,Mass General Brigham,Michael S.,AbbVie,Immunology,Cosenyx,276,3074.63,20.9,848597.29,671167.74,271280.74,40.4,Critical,80,Approved,3.7
TXN_987716,2024-04-29,Spring,North,Mount Sinai,Emma B.,Roche,Respiratory,Advair,239,1703.29,9.8,407086.57,367112.62,195509.92,53.3,Low,80,Internal Audit,3.8
TXN_631497,2023-12-15,Winter,Midwest,UCLA Medical Center,James T.,Pfizer,Immunology,Enbrel,341,4302.99,20.1,1467319.46,1172729.2,487276.55,41.6,High,50,Internal Audit,4.7
TXN_941401,2023-08-20,Summer,East,UCLA Medical Center,James T.,Merck,Immunology,Stelara,218,984.81,23.1,214687.64,165187.3,67547.65,40.9,Low,50,Approved,4.6
TXN_934909,2024-08-18,Summer,West,Mayo Clinic,James T.,Merck,Oncology,Opdivo,116,3163.56,12.7,366972.86,320312.26,144948.45,45.3,Medium,100,Pending Review,3.6
TXN_435052,2024-12-19,Winter,South,Johns Hopkins Hospital,William R.,AbbVie,Immunology,Enbrel,251,3373.16,24.4,846662.26,639843.06,198266.89,31.0,Medium,80,Approved,4.6
TXN_659738,2022-04-23,Spring,Midwest,Mount Sinai,James T.,Novartis,Respiratory,Fasenra,17,2645.14,22.8,44967.34,34711.66,14899.13,42.9,Low,80,Internal Audit,4.9
TXN_272454,2022-08-16,Summer,East,Tenet Healthcare,David L.,Roche,Neurology,Biktarvy,233,2408.5,15.6,561179.91,473433.08,153323.29,32.4,Medium,80,Pending Review,4.8
TXN_251669,2024-01-30,Winter,North,Tenet Healthcare,Michael S.,Merck,Immunology,Enbrel,222,4330.5,15.3,961371.18,814314.32,478883.09,58.8,Low,80,Approved,4.7
TXN_332163,2022-11-25,Autumn,South,UCLA Medical Center,Sarah M.,Johnson & Johnson,Oncology,Keytruda,355,3594.95,7.6,1276206.73,1178801.3,558936.09,47.4,Critical,50,Internal Audit,3.8
TXN_934348,2024-10-09,Autumn,South,Johns Hopkins Hospital,Olivia K.,AbbVie,Cardiovascular,Lipitor,42,837.9,10.1,35191.93,31625.61,17549.52,55.5,Low,50,Internal Audit,4.6
TXN_637866,2024-10-08,Autumn,South,Cleveland Clinic,Emma B.,Merck,Immunology,Cosenyx,201,3977.68,18.4,799513.03,652100.5,206020.99,31.6,Critical,50,Internal Audit,4.4
TXN_886335,2023-01-28,Winter,West,Johns Hopkins Hospital,William R.,AbbVie,Oncology,Revlimid,49,2993.6,19.8,146686.49,117658.99,50942.39,43.3,Low,80,Approved,4.7
TXN_738130,2024-02-02,Winter,West,Stanford Health Care,James T.,Pfizer,Neurology,Spinraza,99,3184.71,13.0,315286.01,274372.19,156361.92,57.0,Medium,100,Approved,4.1
TXN_635848,2023-08-15,Summer,South,Johns Hopkins Hospital,William R.,AbbVie,Immunology,Cosenyx,63,1555.09,20.0,97970.72,78339.2,32830.77,41.9,Critical,50,Approved,3.7
TXN_501597,2022-03-17,Spring,East,Tenet Healthcare,Michael S.,Merck,Oncology,Opdivo,472,4896.13,7.8,2310972.51,2131400.11,948230.27,44.5,Medium,100,Pending Review,4.2
TXN_170231,2023-05-27,Spring,North,Cleveland Clinic,William R.,Merck,Neurology,Biktarvy,151,4173.21,13.1,630154.47,547369.14,167467.16,30.6,Critical,100,Internal Audit,3.8
TXN_182871,2024-03-24,Spring,West,Mass General Brigham,David L.,Johnson & Johnson,Cardiovascular,Eliquis,453,2250.05,11.7,1019271.25,899543.32,503941.74,56.0,Medium,100,Approved,4.8
TXN_378518,2023-06-08,Summer,East,Mayo Clinic,David L.,Merck,Respiratory,Symbicort,204,1797.35,13.1,366659.34,318465.21,164250.89,51.6,Low,50,Internal Audit,4.6
TXN_661289,2022-05-07,Spring,West,Mount Sinai,Michael S.,Novartis,Cardiovascular,Lipitor,393,703.08,22.2,276309.37,215094.62,128832.29,59.9,Low,80,Pending Review,4.4
TXN_862194,2022-03-01,Spring,South,Mayo Clinic,James T.,Merck,Neurology,Biktarvy,350,4463.94,11.5,1562379.85,1383458.18,604925.07,43.7,Critical,50,Approved,3.7
TXN_727127,2023-08-13,Summer,South,Mayo Clinic,William R.,Novartis,Oncology,Imbruvica,90,945.07,24.8,85056.16,63978.42,27221.91,42.5,Critical,50,Pending Review,3.9
TXN_949896,2022-08-05,Summer,West,Johns Hopkins Hospital,William R.,Novartis,Cardiovascular,Lipitor,482,2830.86,9.7,1364474.94,1231490.55,595523.52,48.4,Medium,50,Pending Review,3.8
TXN_801871,2024-06-06,Summer,Midwest,Johns Hopkins Hospital,Sarah M.,AstraZeneca,Respiratory,Spiriva,396,1864.98,20.3,738530.59,588871.37,231083.79,39.2,High,100,Internal Audit,4.6
TXN_681565,2024-10-08,Autumn,North,Mayo Clinic,Olivia K.,AbbVie,Respiratory,Spiriva,44,4836.27,24.3,212796.05,161172.64,74162.6,46.0,Low,80,Approved,4.4
TXN_728454,2023-10-26,Autumn,West,HCA Healthcare,Emma B.,AbbVie,Oncology,Opdivo,225,4936.44,23.7,1110698.86,847176.0,395430.82,46.7,Critical,80,Pending Review,3.5
TXN_975838,2023-04-05,Spring,Midwest,Kaiser Permanente,Sarah M.,AstraZeneca,Neurology,Tysabri,113,3320.67,13.1,375235.44,325925.64,177400.98,54.4,Low,100,Pending Review,4.0
TXN_590344,2023-03-08,Spring,West,UCLA Medical Center,Emma B.,Roche,Oncology,Imbruvica,66,3936.12,18.6,259784.1,211387.97,89039.44,42.1,Critical,100,Internal Audit,3.8
TXN_932644,2022-10-06,Autumn,South,Mount Sinai,Sarah M.,AbbVie,Oncology,Imbruvica,339,2071.52,14.6,702246.43,599542.1,191577.91,32.0,Critical,100,Approved,4.4
TXN_534114,2024-04-20,Spring,South,Kaiser Permanente,Sarah M.,Pfizer,Respiratory,Advair,367,3235.43,24.0,1187403.15,902014.09,385203.28,42.7,High,80,Approved,4.5
TXN_563816,2022-01-06,Winter,South,UCLA Medical Center,David L.,Roche,Immunology,Stelara,457,4686.27,7.6,2141623.52,1978973.2,809257.7,40.9,Critical,80,Pending Review,4.2
TXN_543527,2023-01-22,Winter,North,Mount Sinai,Sarah M.,Merck,Immunology,Enbrel,425,3442.83,16.0,1463202.08,1229314.8,590335.76,48.0,High,80,Pending Review,4.7
TXN_471667,2022-07-29,Summer,West,Mayo Clinic,Sarah M.,AbbVie,Cardiovascular,Eliquis,370,3700.71,9.5,1369264.21,1239319.38,480843.67,38.8,Low,50,Approved,4.5
TXN_280441,2024-03-26,Spring,South,Kaiser Permanente,Olivia K.,Pfizer,Immunology,Humira,337,4587.27,12.6,1545909.11,1350400.15,588945.99,43.6,Critical,100,Approved,4.2
TXN_170542,2023-06-22,Summer,West,Cleveland Clinic,Olivia K.,Roche,Respiratory,Symbicort,37,4394.81,21.2,162607.91,128113.13,39196.02,30.6,High,80,Approved,4.1
TXN_298488,2022-09-18,Autumn,North,Mayo Clinic,Olivia K.,Johnson & Johnson,Immunology,Enbrel,264,4944.1,24.7,1305243.46,982356.2,487664.05,49.6,Medium,80,Internal Audit,5.0
TXN_342000,2024-04-09,Spring,East,Mass General Brigham,Sarah M.,Johnson & Johnson,Respiratory,Advair,392,2744.1,21.5,1075686.65,844891.35,479668.54,56.8,Low,80,Pending Review,5.0
TXN_453311,2024-09-07,Autumn,Midwest,Mount Sinai,Michael S.,Johnson & Johnson,Cardiovascular,Entresto,143,1218.44,17.8,174236.29,143236.51,60490.4,42.2,High,100,Approved,4.1
TXN_608500,2022-11-25,Autumn,North,UCLA Medical Center,James T.,Roche,Immunology,Stelara,60,1686.32,20.4,101179.22,80547.75,41413.37,51.4,Critical,80,Approved,4.3
TXN_606617,2022-03-07,Spring,East,Kaiser Permanente,Michael S.,AbbVie,Respiratory,Spiriva,423,4102.11,14.9,1735190.57,1476468.83,626466.59,42.4,Medium,100,Approved,3.7
TXN_381719,2022-01-29,Winter,South,HCA Healthcare,James T.,Novartis,Immunology,Cosenyx,222,4953.75,21.7,1099732.68,861639.45,434788.58,50.5,Critical,100,Approved,4.3
TXN_346147,2023-05-13,Spring,North,HCA Healthcare,Michael S.,Johnson & Johnson,Neurology,Tysabri,442,3798.52,17.8,1678946.58,1380254.74,712042.65,51.6,Medium,100,Internal Audit,4.8
TXN_613309,2024-04-22,Spring,Midwest,UCLA Medical Center,Olivia K.,Pfizer,Oncology,Opdivo,494,2999.04,11.0,1481527.61,1319193.99,396425.36,30.1,Medium,50,Pending Review,4.6
TXN_119097,2023-09-09,Autumn,North,UCLA Medical Center,Olivia K.,Novartis,Oncology,Revlimid,247,4941.74,19.2,1220610.17,986750.38,411579.94,41.7,Medium,80,Approved,5.0
TXN_289500,2022-09-08,Autumn,North,Tenet Healthcare,Emma B.,Novartis,Respiratory,Spiriva,369,2178.99,18.9,804047.62,651725.33,379301.46,58.2,Critical,50,Internal Audit,4.2
TXN_230723,2023-10-21,Autumn,West,Kaiser Permanente,Olivia K.,Novartis,Immunology,Cosenyx,54,552.67,7.4,29844.41,27632.81,13160.84,47.6,High,50,Pending Review,4.2
TXN_929931,2024-01-17,Winter,Midwest,Tenet Healthcare,David L.,Novartis,Neurology,Biktarvy,269,2882.0,22.0,775258.18,604965.21,347207.57,57.4,Critical,80,Internal Audit,3.9
TXN_604754,2022-08-17,Summer,North,Mass General Brigham,William R.,AbbVie,Oncology,Keytruda,482,2871.03,13.0,1383836.45,1204295.25,641265.27,53.2,Critical,80,Approved,3.7
TXN_689577,2023-10-19,Autumn,South,Cleveland Clinic,Emma B.,Roche,Immunology,Stelara,409,1682.69,6.2,688220.44,645263.89,220202.59,34.1,High,100,Internal Audit,4.1
TXN_970512,2023-01-24,Winter,East,Mayo Clinic,Olivia K.,AbbVie,Oncology,Imbruvica,251,1765.68,16.3,443184.95,371099.27,149002.12,40.2,Critical,50,Approved,4.9
TXN_828037,2023-09-08,Autumn,West,Johns Hopkins Hospital,James T.,Roche,Oncology,Revlimid,500,4286.07,16.4,2143034.29,1790572.22,1006809.63,56.2,High,100,Pending Review,5.0
TXN_717011,2024-08-16,Summer,North,Mass General Brigham,Olivia K.,Roche,Immunology,Humira,369,2542.41,14.2,938147.87,805216.49,412907.8,51.3,Critical,100,Pending Review,4.4
TXN_229333,2024-05-10,Spring,East,Mount Sinai,David L.,Roche,Respiratory,Fasenra,72,1462.96,15.5,105333.44,89037.92,43455.22,48.8,Medium,50,Pending Review,4.8
TXN_793257,2022-09-17,Autumn,South,HCA Healthcare,James T.,Johnson & Johnson,Oncology,Keytruda,181,3805.5,15.1,688795.82,584904.24,206665.84,35.3,High,80,Internal Audit,4.3
TXN_966844,2024-01-15,Winter,East,Johns Hopkins Hospital,Olivia K.,Johnson & Johnson,Oncology,Imbruvica,402,3506.17,18.5,1409479.16,1148202.44,633493.2,55.2,Critical,80,Approved,4.1
TXN_878401,2023-06-13,Summer,Midwest,Mass General Brigham,Olivia K.,Johnson & Johnson,Oncology,Keytruda,29,3001.04,10.9,87030.26,77512.59,30782.07,39.7,Low,80,Pending Review,4.1
TXN_459714,2023-11-13,Autumn,Midwest,Mayo Clinic,Emma B.,Merck,Immunology,Stelara,102,888.11,14.7,90587.07,77275.16,46074.71,59.6,High,50,Approved,3.6
TXN_439732,2022-01-09,Winter,East,Mount Sinai,Sarah M.,Roche,Cardiovascular,Lipitor,381,3961.78,20.1,1509439.55,1205972.72,706580.49,58.6,High,80,Internal Audit,3.9
TXN_723095,2023-11-13,Autumn,South,Kaiser Permanente,Emma B.,Merck,Neurology,Biktarvy,287,2660.84,21.4,763660.5,600390.26,191764.18,31.9,Low,80,Approved,4.3
TXN_196222,2022-08-24,Summer,South,HCA Healthcare,James T.,Roche,Oncology,Keytruda,23,2657.8,7.1,61129.5,56759.15,17301.27,30.5,Medium,50,Approved,4.3
TXN_967256,2022-11-17,Autumn,South,Stanford Health Care,David L.,AbbVie,Oncology,Opdivo,104,1259.26,13.2,130963.29,113727.8,54923.0,48.3,High,100,Pending Review,4.2
TXN_711119,2023-02-09,Winter,East,Cleveland Clinic,William R.,Merck,Immunology,Enbrel,423,2032.04,18.3,859554.2,702169.49,364858.73,52.0,High,100,Approved,4.4
TXN_773438,2023-05-07,Spring,Midwest,Cleveland Clinic,William R.,Roche,Neurology,Biktarvy,253,2566.47,9.7,649315.9,586443.41,249782.12,42.6,Low,50,Pending Review,4.6
TXN_446508,2023-04-28,Spring,West,Stanford Health Care,Sarah M.,Johnson & Johnson,Respiratory,Spiriva,309,2213.08,19.1,683840.27,553084.94,307567.09,55.6,Medium,50,Internal Audit,3.8
TXN_730599,2024-06-18,Summer,South,Tenet Healthcare,James T.,Merck,Neurology,Spinraza,225,1281.08,20.4,288243.68,229400.83,90225.38,39.3,Low,100,Internal Audit,4.5
TXN_601917,2022-12-13,Winter,North,UCLA Medical Center,Emma B.,Johnson & Johnson,Oncology,Keytruda,359,709.45,7.8,254692.62,234713.84,77479.95,33.0,Low,100,Approved,4.8
TXN_222197,2023-05-01,Spring,East,Stanford Health Care,David L.,Johnson & Johnson,Oncology,Imbruvica,16,4727.51,24.5,75640.2,57121.88,24633.32,43.1,Low,80,Internal Audit,4.8
TXN_283698,2022-03-06,Spring,Midwest,Mount Sinai,Olivia K.,AbbVie,Oncology,Opdivo,253,1179.89,9.1,298512.23,271254.06,112254.26,41.4,Low,80,Internal Audit,4.2
TXN_784163,2022-07-27,Summer,North,Mass General Brigham,Sarah M.,Novartis,Respiratory,Fasenra,167,4558.93,21.6,761340.68,597171.23,264670.42,44.3,Critical,100,Approved,4.4
TXN_333944,2022-02-01,Winter,South,UCLA Medical Center,Michael S.,AbbVie,Cardiovascular,Lipitor,313,1738.16,6.5,544044.24,508688.05,186279.67,36.6,Low,100,Internal Audit,3.6
TXN_287861,2022-10-12,Autumn,Midwest,Mount Sinai,Emma B.,Novartis,Oncology,Revlimid,234,4407.96,22.1,1031463.76,803448.86,384159.83,47.8,Medium,50,Pending Review,3.6
TXN_648852,2024-03-19,Spring,West,UCLA Medical Center,Emma B.,Pfizer,Immunology,Enbrel,450,4781.26,6.7,2151565.13,2007290.39,951098.5,47.4,High,80,Internal Audit,3.6
TXN_753123,2023-06-29,Summer,North,HCA Healthcare,Emma B.,AbbVie,Neurology,Spinraza,94,3125.85,9.3,293829.99,266540.16,158220.31,59.4,Medium,100,Pending Review,4.9
TXN_488624,2024-02-21,Winter,West,Tenet Healthcare,William R.,Novartis,Oncology,Revlimid,425,1136.66,24.2,483080.91,366246.66,111034.49,30.3,Medium,100,Approved,4.4
TXN_355717,2022-03-19,Spring,West,Tenet Healthcare,Sarah M.,Novartis,Cardiovascular,Lipitor,209,1710.99,23.3,357596.37,274394.29,97646.13,35.6,Critical,100,Internal Audit,4.0
TXN_953503,2024-12-28,Winter,East,Mount Sinai,James T.,Merck,Oncology,Imbruvica,274,2974.91,15.4,815125.37,689260.43,255971.63,37.1,Critical,50,Pending Review,4.7
